algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
qr,geqrt,18432,256,37486592,1000000,72,613465,1263927521,786890433,317697002,107531634,11866700,1207739,18649,562047391
qr,ormqr,18432,256,37486592,1000000,2556,36777811,18599815895,8667100960,3482443644,567705825,634195937,337213208,16907784,16436920320
qr,tsmqr,18432,256,37486592,1000000,121836,3784417135,1289623014745,463405530861,124283048352,13029129252,11018391246,19561126228,1260718804,1305490528056
qr,tsqrt,18432,256,37486592,1000000,2556,35217590,53582171019,33124472097,12146752176,6580365669,236789739,122469580,1396950,30993524352
qr,geqrt,18432,256,37486592,4000000,72,620843,1263926961,786922069,318448260,108683407,9055628,1211605,17905,562047391
qr,ormqr,18432,256,37486592,4000000,2556,36751206,18599780076,9150948429,3995488737,548402118,606355392,337313333,17693595,16436920320
qr,tsmqr,18432,256,37486592,4000000,121836,3766385417,1289621155689,500114305178,160970650893,12516230063,10648833796,19733372426,1294943525,1305490528056
qr,tsqrt,18432,256,37486592,4000000,2556,34808579,53582279522,33609132582,12647399579,6571532307,236301942,120481229,1490293,30993524352
qr,geqrt,18432,512,37486592,1000000,36,2873124,3564664843,3597229501,2119681595,414437747,19271138,475243612,8407264,2043755731
qr,ormqr,18432,512,37486592,1000000,630,25273605,32046239016,13837193591,5287698219,591788833,681842036,804669621,35584261,32111493120
qr,tsmqr,18432,512,37486592,1000000,14910,1904653028,1185598436977,404450779373,96485241832,11833210416,9569640164,15717224010,575597718,1267108726380
qr,tsqrt,18432,512,37486592,1000000,630,59182238,83074296113,95772244239,59181535878,15135821977,228447068,16889664272,18164976,58984107840
qr,geqrt,18432,512,37486592,4000000,36,2806464,3564663734,4135091383,2652033119,423693806,19429976,459998607,8271052,2043755731
qr,ormqr,18432,512,37486592,4000000,630,25907921,32046234335,15356292446,6769282709,578080661,672847056,794122608,41030436,32111493120
qr,tsmqr,18432,512,37486592,4000000,14910,1886355991,1185597896135,420784074614,113190356797,11495841214,9235344179,15710527652,657783468,1267108726380
qr,tsqrt,18432,512,37486592,4000000,630,56647681,83074298360,119628113577,82510189339,15579755686,225840852,16783281560,18906573,58984107840
qr,geqrt,18432,1024,37486592,1000000,18,7254827,11332610111,14959813269,9825370300,1705579310,36428438,2538518864,32415600,7762835053
qr,ormqr,18432,1024,37486592,1000000,153,87318811,58246485341,22033420008,6890132467,685498026,691367992,1005996055,32593227,62062166016
qr,tsmqr,18432,1024,37486592,1000000,1785,1653108333,1098116727325,348643077197,68105798244,6310153223,5013026170,10910878560,278982823,1206842344890
qr,tsqrt,18432,1024,37486592,1000000,153,84666124,139921572246,190648904848,125243409256,29168195020,161509249,34993926775,38631783,112497776352
qr,geqrt,18432,1024,37486592,4000000,18,7199465,11332608004,18173149934,12977897351,1765577350,32350724,2500168708,36575143,7762835053
qr,ormqr,18432,1024,37486592,4000000,153,84761386,58246479647,23718058278,8588695886,672913110,687035438,997839474,35313266,62062166016
qr,tsmqr,18432,1024,37486592,4000000,1785,1607742605,1098116646438,358635181716,78143796949,5574471087,4187781149,10715781910,322146507,1206842344890
qr,tsqrt,18432,1024,37486592,4000000,153,89296919,139921539003,239118181309,171563457782,31009688034,163737997,34840269382,31738771,112497776352
qr,geqrt,18432,2048,37486592,1000000,9,610489376,39549953121,60872180628,41970337753,7377336788,342760960,9986166366,183733476,30223627066
qr,ormqr,18432,2048,37486592,1000000,36,419913719,106209076365,37070532979,9915579270,946300454,715978844,1334037536,28892222,116556300288
qr,tsmqr,18432,2048,37486592,1000000,204,2444548483,988851391709,306039099338,54797035319,4637106783,3121218668,8556450983,122036196,1100952111096
qr,tsqrt,18432,2048,37486592,1000000,36,10621176931,243515879525,373983890803,258515401403,58303201629,801469827,65839651685,79430048,209769614208
qr,geqrt,18432,2048,37486592,4000000,9,716880257,39549942684,80438465441,61700756531,7130834631,280861122,9919429552,211045558,30223627066
qr,ormqr,18432,2048,37486592,4000000,36,410929288,106209069307,43134901982,15988709307,958353235,694544630,1316031903,49522269,116556300288
qr,tsmqr,18432,2048,37486592,4000000,204,2481423800,988851333849,316143018268,64765432807,4017902170,2490576606,8505244000,135156142,1100952111096
